id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
4357,795,Discover,Credit,6.92E+15,Apr-20,315,YES,2,16100,01-08-2011,2011,No
5904,1849,Mastercard,Debit,5.58E+15,May-23,481,YES,2,14027,01-12-2007,2014,No
1011,1849,Discover,Credit,6.74E+15,Aug-24,595,YES,1,10600,01-02-2003,2007,No
3661,1732,Visa,Debit,4.04E+15,Dec-23,596,YES,2,26995,01-07-2000,2009,No
712,167,Mastercard,Credit,5.23E+15,Jan-20,75,YES,1,10400,01-01-2020,2020,No
1742,167,Mastercard,Credit,5.07E+15,Sep-23,755,YES,2,11400,01-02-2020,2020,No
942,167,Visa,Credit,4.74E+15,Jan-22,16,YES,2,11900,01-01-2020,2020,No
1987,1496,Visa,Debit,4.41E+15,Sep-21,462,YES,1,29065,01-02-2020,2020,No
713,1496,Mastercard,Debit (Prepaid),5.48E+15,Jul-23,594,YES,2,55,01-01-2020,2020,No
943,1496,Visa,Debit (Prepaid),4.75E+15,Jan-20,187,YES,1,89,01-01-2020,2020,No
1743,853,Mastercard,Credit,5.99E+15,Mar-20,708,YES,2,22800,01-02-2020,2020,No
6096,237,Visa,Credit,4.19E+15,Apr-21,798,NO,2,4300,01-12-2013,2013,No
3574,237,Visa,Debit,4.15E+15,Feb-21,398,NO,1,38900,01-06-2013,2013,No
4238,769,Discover,Credit,6.51E+15,Nov-12,261,NO,1,9500,01-08-2008,2009,No
1744,769,Mastercard,Debit,5.65E+15,Feb-20,686,YES,2,17633,01-02-2020,2020,No
3298,2,Mastercard,Credit,5.19E+15,Nov-20,485,YES,1,7400,01-06-2005,2011,No
3593,2,Mastercard,Debit,5.46E+15,Jul-24,47,YES,1,9001,01-06-2015,2015,No
2576,2,Mastercard,Debit,5.08E+15,Aug-23,127,NO,2,9669,01-04-2008,2011,No
6073,2,Mastercard,Debit,5.62E+15,Aug-24,813,YES,2,16491,01-12-2012,2012,No
2919,2,Visa,Credit,4.81E+15,Dec-13,939,YES,1,7800,01-05-2006,2012,No
3153,313,Mastercard,Debit,5.40E+15,Feb-23,737,YES,2,12183,01-05-2014,2014,No
4804,313,Visa,Credit,4.14E+15,Dec-22,716,YES,1,8900,01-09-2010,2016,No
714,1624,Mastercard,Debit,5.14E+15,Oct-23,639,NO,1,13558,01-01-2020,2020,No
1988,1624,Visa,Credit,4.56E+15,Jun-23,2,YES,1,12600,01-02-2020,2020,No
1745,958,Mastercard,Debit,5.51E+15,Oct-23,281,YES,1,10742,01-02-2020,2020,No
944,958,Visa,Credit,4.39E+15,Feb-20,748,YES,2,8100,01-01-2020,2020,No
945,958,Visa,Debit,4.45E+15,Oct-24,884,YES,1,12240,01-01-2020,2020,No
2938,989,Mastercard,Credit,5.70E+15,Feb-24,764,YES,1,28000,01-05-2007,2007,No
4613,989,Mastercard,Debit,5.55E+15,Jun-20,645,NO,1,19843,01-09-2006,2015,No
4354,989,Visa,Debit,4.35E+15,Feb-21,19,YES,2,4707,01-08-2010,2010,No
3039,989,Amex,Credit,3.09E+14,Jan-24,251,YES,1,16200,01-05-2010,2010,No
3643,989,Mastercard,Debit (Prepaid),5.33E+15,Oct-20,359,YES,1,58,01-06-2019,2019,No
4124,989,Visa,Credit,4.12E+15,Feb-20,170,YES,2,21600,01-08-2003,2015,No
2511,989,Mastercard,Debit,5.68E+15,Jan-22,678,YES,2,4707,01-04-2006,2015,No
3979,989,Mastercard,Debit,5.27E+15,May-24,714,YES,3,27178,01-07-2011,2011,No
2976,1562,Mastercard,Credit,5.82E+15,Mar-23,727,YES,2,8100,01-05-2008,2014,No
168,1562,Mastercard,Debit,5.98E+15,Feb-24,42,YES,2,16815,01-01-2008,2014,No
3459,1562,Visa,Debit (Prepaid),4.88E+15,Feb-22,637,YES,1,0,01-06-2009,2012,No
2907,1983,Mastercard,Credit,5.27E+15,Mar-23,905,YES,1,51900,01-05-2006,2009,No
3399,1983,Mastercard,Credit,5.63E+15,Feb-20,250,YES,1,17700,01-06-2008,2009,No
2653,1983,Mastercard,Debit,5.34E+15,Jul-23,257,YES,1,47211,01-04-2010,2010,No
191,1091,Amex,Credit,3.86E+14,Mar-24,172,NO,2,17800,01-01-2009,2009,No
1384,1091,Visa,Debit,4.33E+15,Oct-19,22,YES,1,29685,01-02-2018,2018,No
3507,1091,Visa,Credit,4.72E+15,Aug-24,403,NO,1,12700,01-06-2010,2013,No
3334,1091,Visa,Debit,4.56E+15,Aug-22,691,YES,1,21744,01-06-2006,2011,No
2013,759,Visa,Credit,4.42E+15,May-02,812,YES,2,15500,01-03-1999,2013,No
3716,759,Mastercard,Debit,5.42E+15,May-22,529,YES,2,23154,01-07-2004,2012,No
2230,759,Mastercard,Debit,5.86E+15,Mar-12,438,YES,2,8747,01-03-2009,2009,No
3101,759,Mastercard,Debit,5.57E+15,Sep-24,992,YES,1,25059,01-05-2011,2011,No
2069,779,Mastercard,Credit,5.33E+15,Apr-18,191,YES,2,14200,01-03-2004,2010,No
119,779,Visa,Debit,4.91E+15,Jan-24,889,YES,2,18888,01-01-2006,2014,No
1058,779,Mastercard,Debit,5.26E+15,Oct-23,797,NO,2,3099,01-02-2005,2013,No
4558,779,Mastercard,Debit,5.95E+15,Nov-21,348,YES,2,10656,01-09-2004,2011,No
3299,779,Mastercard,Debit,5.51E+15,Jun-12,587,YES,2,12698,01-06-2005,2010,No
4282,105,Visa,Credit,4.36E+15,Sep-22,939,YES,1,10200,01-08-2008,2012,No
4443,105,Visa,Credit,4.84E+15,Apr-15,368,YES,2,10100,01-08-2014,2014,No
3460,105,Visa,Credit,4.75E+15,Jan-21,604,YES,1,10700,01-06-2009,2013,No
1103,105,Amex,Credit,3.28E+14,Jun-12,215,YES,2,6100,01-02-2007,2008,No
2499,105,Visa,Credit,4.96E+15,Oct-23,15,YES,2,8800,01-04-2005,2014,No
3632,1618,Mastercard,Debit,5.68E+15,Jan-20,927,YES,1,21280,01-06-2018,2018,No
5363,1618,Mastercard,Debit (Prepaid),5.66E+15,Mar-23,663,YES,1,111,01-11-2000,2010,No
3031,1618,Visa,Debit,4.79E+15,Jan-24,88,YES,1,26608,01-05-2009,2009,No
5729,1618,Visa,Debit,4.03E+15,Mar-22,88,YES,2,37619,01-11-2016,2016,No
3239,1168,Mastercard,Debit,5.81E+15,Sep-20,480,YES,1,25422,01-06-2002,2008,No
5300,1237,Visa,Debit,4.97E+15,Dec-20,790,YES,2,16053,01-10-2014,2014,No
2017,1237,Amex,Credit,3.05E+14,Jul-22,930,YES,1,8400,01-03-2001,2014,No
3944,1237,Mastercard,Debit,5.29E+15,Sep-21,829,YES,1,14385,01-07-2010,2012,No
5163,1237,Mastercard,Debit,5.91E+15,Dec-20,276,YES,2,1607,01-10-2009,2011,No
2092,1237,Mastercard,Debit (Prepaid),5.30E+15,Dec-15,543,YES,2,51,01-03-2005,2007,No
3372,1237,Visa,Debit,4.93E+15,Sep-23,570,YES,2,5646,01-06-2007,2019,No
4283,699,Visa,Debit,4.02E+15,Oct-21,867,YES,1,20887,01-08-2008,2008,No
3285,699,Amex,Credit,3.61E+14,Aug-22,626,YES,1,9500,01-06-2005,2005,No
3875,699,Visa,Debit,4.03E+15,Aug-24,637,YES,2,8960,01-07-2008,2014,No
4012,646,Mastercard,Debit,5.08E+15,May-22,379,YES,2,15822,01-07-2013,2013,No
6090,646,Mastercard,Debit,5.17E+15,Aug-23,349,YES,1,17057,01-12-2013,2013,No
2093,646,Mastercard,Credit,5.42E+15,Apr-21,638,YES,2,14500,01-03-2005,2019,No
715,499,Mastercard,Debit,5.64E+15,Jan-23,543,YES,2,14146,01-01-2020,2020,No
716,499,Mastercard,Debit,5.02E+15,Mar-20,539,YES,1,22392,01-01-2020,2020,No
5976,1403,Mastercard,Debit,6.00E+15,Sep-13,563,YES,2,21084,01-12-2009,2015,No
2830,1403,Mastercard,Debit,5.66E+15,Mar-24,179,YES,2,11889,01-05-2002,2014,No
5433,631,Mastercard,Credit,5.69E+15,Oct-09,646,YES,1,8600,01-11-2005,2006,No
4355,631,Visa,Debit,4.09E+15,Sep-23,988,YES,1,1740,01-08-2010,2010,No
4515,631,Mastercard,Debit,5.36E+15,Jun-22,255,YES,1,16908,01-09-2001,2013,No
2818,631,Mastercard,Debit,5.16E+15,Jul-22,553,YES,1,15591,01-05-2001,2012,No
3784,631,Mastercard,Debit,5.09E+15,May-08,697,YES,2,20974,01-07-2006,2007,No
717,631,Mastercard,Credit,5.32E+15,May-22,81,YES,1,7200,01-01-2020,2020,No
2596,631,Amex,Credit,3.55E+14,Feb-24,512,NO,1,8500,01-04-2009,2010,No
4138,1070,Mastercard,Debit,5.59E+15,Aug-22,902,YES,1,28666,01-08-2004,2010,No
718,1070,Mastercard,Debit,5.08E+15,Feb-22,452,NO,2,24334,01-01-2020,2020,No
2923,1070,Amex,Credit,3.32E+14,Feb-20,340,YES,2,13100,01-05-2007,2013,No
4684,1070,Mastercard,Debit (Prepaid),5.00E+15,Jan-11,406,YES,2,53,01-09-2008,2012,No
2908,1070,Mastercard,Debit,5.49E+15,Nov-21,934,YES,1,16898,01-05-2006,2013,No
5072,1070,Amex,Credit,3.11E+14,Feb-21,334,YES,2,9600,01-10-2007,2008,No
2455,291,Amex,Credit,3.49E+14,Apr-05,705,YES,2,6800,01-04-2004,2010,No
3221,291,Amex,Credit,3.52E+14,Oct-24,412,YES,2,9900,01-06-2001,2006,No
169,291,Mastercard,Debit (Prepaid),5.90E+15,Aug-18,94,YES,2,52,01-01-2008,2011,No
5774,738,Mastercard,Credit,6.00E+15,Aug-20,937,YES,2,19600,01-12-2001,2013,No
2270,738,Visa,Credit,4.98E+15,Oct-22,633,YES,2,19300,01-03-2010,2010,No
1989,738,Visa,Debit,4.55E+15,Oct-20,551,YES,1,42253,01-02-2020,2020,No
204,738,Mastercard,Debit,5.19E+15,Jun-23,648,YES,1,21997,01-01-2009,2011,No
5140,142,Visa,Debit,4.25E+15,Feb-20,47,YES,2,20902,01-10-2008,2015,No
1046,142,Visa,Debit,4.85E+15,Jan-21,469,YES,2,2284,01-02-2004,2017,No
1990,1375,Visa,Credit,4.75E+15,Mar-22,97,YES,1,19800,01-02-2020,2020,No
719,1375,Mastercard,Debit,5.32E+15,Jun-20,472,YES,1,18364,01-01-2020,2020,No
5827,459,Amex,Credit,3.94E+14,May-18,988,YES,1,6500,01-12-2005,2016,No
5620,459,Mastercard,Debit,5.46E+15,May-24,886,YES,2,1200,01-11-2010,2010,No
3170,459,Visa,Credit,4.70E+15,Jul-22,32,YES,1,6300,01-05-2015,2015,No
1991,459,Visa,Debit,4.70E+15,Aug-24,296,YES,1,13496,01-02-2020,2020,No
3625,459,Visa,Debit,4.78E+15,Mar-22,841,NO,2,10636,01-06-2017,2017,No
120,459,Visa,Credit,4.12E+15,Feb-20,685,YES,1,7000,01-01-2006,2018,No
1457,281,Discover,Credit,6.06E+15,Oct-22,941,YES,2,10000,01-02-2020,2020,No
4453,281,Visa,Credit,4.03E+15,Feb-20,614,YES,2,5700,01-08-2015,2015,No
946,498,Visa,Debit,4.31E+15,Feb-20,200,YES,1,9845,01-01-2020,2020,No
720,498,Mastercard,Debit,5.76E+15,Jan-24,55,YES,2,13597,01-01-2020,2020,No
3667,55,Mastercard,Credit,5.65E+15,Oct-15,534,YES,1,10300,01-07-2001,2017,No
4505,55,Mastercard,Debit,5.28E+15,Sep-07,556,YES,2,17775,01-09-2000,2008,No
3980,55,Mastercard,Debit,5.60E+15,Jul-21,279,YES,2,6056,01-07-2011,2011,No
3265,55,Visa,Debit,4.81E+15,Aug-20,750,YES,1,1736,01-06-2003,2012,No
5865,55,Mastercard,Debit,5.12E+15,May-22,482,YES,1,20573,01-12-2006,2014,No
6037,1370,Discover,Credit,6.42E+15,Dec-24,893,YES,1,18400,01-12-2011,2011,No
4957,1370,Mastercard,Debit,5.83E+15,Jul-24,88,YES,2,12610,01-10-2001,2007,No
170,1370,Mastercard,Debit,5.85E+15,Aug-20,354,YES,2,10471,01-01-2008,2010,No
3464,1370,Amex,Credit,3.54E+14,Feb-23,490,YES,2,25100,01-06-2010,2010,No
721,897,Mastercard,Credit,5.65E+15,Mar-22,9,YES,2,10200,01-01-2020,2020,No
4458,897,Mastercard,Debit,5.04E+15,Sep-22,731,NO,1,13460,01-08-2016,2016,No
1992,262,Visa,Debit,4.26E+15,Apr-22,889,NO,1,9765,01-02-2020,2020,No
722,262,Mastercard,Credit,5.18E+15,Sep-23,200,YES,1,5900,01-01-2020,2020,No
1746,262,Mastercard,Debit (Prepaid),5.92E+15,Sep-21,516,YES,1,62,01-02-2020,2020,No
723,1781,Mastercard,Debit,5.21E+15,Mar-20,412,YES,1,10673,01-01-2020,2020,No
6018,1781,Mastercard,Debit,5.27E+15,Nov-23,444,NO,2,14959,01-12-2010,2013,No
3032,1781,Visa,Debit,4.42E+15,Oct-15,365,YES,2,4924,01-05-2009,2013,No
5554,457,Visa,Credit,4.77E+15,Jun-20,635,YES,1,12900,01-11-2008,2010,No
3129,457,Amex,Credit,3.24E+14,Mar-21,845,YES,2,4300,01-05-2013,2013,No
4222,457,Mastercard,Debit,5.33E+15,Jul-24,405,YES,2,16134,01-08-2007,2010,No
3751,457,Visa,Credit,4.83E+15,Jul-23,26,YES,2,7900,01-07-2005,2006,No
2740,160,Visa,Debit,4.05E+15,Nov-20,695,YES,1,15204,01-04-2014,2014,No
1747,160,Mastercard,Debit,5.04E+15,Oct-22,212,YES,2,12282,01-02-2020,2020,No
4914,160,Mastercard,Debit (Prepaid),5.10E+15,Mar-20,487,YES,1,79,01-09-2017,2017,No
3072,1655,Mastercard,Debit,5.13E+15,Feb-15,315,YES,2,22679,01-05-2010,2010,No
947,1655,Visa,Credit,4.85E+15,Feb-20,877,YES,1,5500,01-01-2020,2020,No
1236,1655,Mastercard,Credit,5.27E+15,Dec-12,361,YES,1,8400,01-02-2010,2013,No
1208,984,Discover,Credit,6.62E+15,Jun-22,357,YES,2,6900,01-02-2010,2015,No
2796,984,Visa,Debit,4.74E+15,Aug-22,484,YES,1,14217,01-05-1997,2013,No
4088,984,Mastercard,Debit,5.47E+15,Feb-24,259,YES,1,9226,01-08-1997,2015,No
3836,984,Discover,Credit,6.29E+15,Feb-20,286,YES,2,4000,01-07-2008,2008,No
121,984,Visa,Credit,4.16E+15,May-24,949,YES,2,10600,01-01-2006,2015,No
724,1329,Mastercard,Debit (Prepaid),5.81E+15,Apr-20,851,YES,1,69,01-01-2020,2020,No
725,1329,Mastercard,Debit,5.05E+15,Nov-24,203,NO,2,10964,01-01-2020,2020,No
1748,1329,Mastercard,Debit,5.59E+15,Jul-23,920,NO,1,8651,01-02-2020,2020,No
3154,1329,Mastercard,Debit,5.37E+15,Jul-17,17,YES,1,9800,01-05-2014,2014,No
3461,1535,Visa,Credit,4.09E+15,Jun-19,906,YES,2,9200,01-06-2009,2009,No
187,1535,Visa,Debit,4.32E+15,Aug-21,887,YES,1,17231,01-01-2008,2008,No
948,1220,Visa,Debit,4.45E+15,May-22,705,YES,2,21782,01-01-2020,2020,No
949,833,Visa,Debit,4.24E+15,Jan-20,369,YES,1,16736,01-01-2020,2020,No
1749,833,Mastercard,Debit,5.89E+15,Apr-23,569,YES,1,16986,01-02-2020,2020,No
2577,295,Mastercard,Debit,5.61E+15,Apr-24,859,YES,2,5521,01-04-2008,2015,No
2101,1434,Visa,Debit,4.68E+15,Jan-23,987,YES,2,27776,01-03-2005,2009,No
5776,1434,Amex,Credit,3.40E+14,May-21,594,YES,1,10800,01-12-2002,2012,No
3594,1434,Mastercard,Credit,5.58E+15,May-16,523,YES,1,4300,01-06-2015,2015,No
5765,1434,Mastercard,Credit,5.89E+15,Oct-20,560,YES,1,11300,01-12-2000,2010,No
1750,208,Mastercard,Debit,5.97E+15,May-23,54,YES,1,31164,01-02-2020,2020,No
4980,208,Amex,Credit,3.32E+14,Aug-20,68,YES,1,13900,01-10-2003,2003,No
2426,208,Visa,Debit,4.46E+15,Nov-23,216,YES,2,23834,01-04-2001,2014,No
5640,1909,Visa,Debit,4.13E+15,Nov-21,941,YES,1,9599,01-11-2010,2010,No
4017,1909,Visa,Debit,4.93E+15,Sep-21,962,YES,1,8177,01-07-2013,2013,No
1136,1909,Amex,Credit,3.57E+14,Jan-15,199,YES,1,6100,01-02-2008,2019,No
5207,1909,Mastercard,Debit,5.24E+15,Jul-20,633,YES,2,3658,01-10-2010,2016,No
4752,1356,Visa,Credit,4.05E+15,Aug-22,45,YES,2,8100,01-09-2009,2015,No
2862,1356,Mastercard,Credit,5.53E+15,Apr-05,746,YES,2,7900,01-05-2004,2009,No
1751,1356,Mastercard,Debit (Prepaid),5.02E+15,May-24,607,YES,2,57,01-02-2020,2020,No
4057,1356,Mastercard,Debit,5.86E+15,Aug-20,127,YES,1,12170,01-07-2017,2017,No
5480,1356,Amex,Credit,3.10E+14,Sep-24,665,YES,2,10400,01-11-2007,2009,No
5905,265,Mastercard,Credit,5.37E+15,Dec-24,992,YES,1,12000,01-12-2007,2009,No
1264,265,Visa,Credit,4.18E+15,Oct-22,376,YES,2,16600,01-02-2010,2010,No
2305,265,Mastercard,Debit,5.19E+15,May-23,680,NO,1,13900,01-03-2012,2012,No
2909,1947,Mastercard,Debit,5.61E+15,Jan-19,578,NO,2,11817,01-05-2006,2009,No
2271,1947,Visa,Debit,4.91E+15,May-15,967,YES,1,1433,01-03-2010,2010,No
205,1947,Mastercard,Debit,5.67E+15,Jul-22,733,YES,1,11982,01-01-2009,2013,No
2654,1947,Mastercard,Debit,5.26E+15,Sep-22,84,YES,1,5440,01-04-2010,2010,No
3159,1089,Visa,Debit,4.17E+15,Oct-20,702,YES,1,32269,01-05-2014,2014,No
3487,1089,Mastercard,Debit (Prepaid),5.99E+15,Jul-10,255,YES,1,68,01-06-2010,2011,No
2682,1089,Mastercard,Debit,5.86E+15,Aug-22,206,YES,2,25390,01-04-2011,2011,No
726,1790,Mastercard,Debit (Prepaid),5.90E+15,Sep-21,689,YES,2,73,01-01-2020,2020,No
1752,1999,Mastercard,Debit,5.25E+15,Jan-21,956,YES,1,14895,01-02-2020,2020,No
1993,1999,Visa,Credit,4.61E+15,Nov-22,710,YES,2,7100,01-02-2020,2020,No
1753,614,Mastercard,Debit,5.17E+15,Feb-20,842,YES,1,12829,01-02-2020,2020,No
4002,614,Mastercard,Debit,5.95E+15,Jul-24,781,YES,1,19508,01-07-2012,2012,No
4753,614,Visa,Credit,4.68E+15,May-21,328,YES,1,12700,01-09-2009,2015,No
416,614,Amex,Credit,3.76E+14,Feb-20,498,YES,1,13700,01-01-2020,2020,No
2094,614,Mastercard,Debit,5.30E+15,Sep-22,849,YES,1,26467,01-03-2005,2007,No
6065,614,Visa,Debit,4.01E+15,Dec-11,343,YES,2,25059,01-12-2011,2011,No
2953,614,Visa,Debit,4.21E+15,Sep-21,889,YES,2,17403,01-05-2007,2010,No
340,814,Visa,Credit,4.46E+15,Jul-24,713,YES,2,7400,01-01-2014,2014,No
2955,814,Amex,Credit,3.04E+14,Jul-20,406,YES,2,14300,01-05-2008,2012,No
4536,814,Mastercard,Debit,5.98E+15,Oct-24,385,YES,2,8262,01-09-2003,2018,No
4444,814,Visa,Credit,4.11E+15,Apr-18,877,YES,1,7700,01-08-2014,2014,No
950,175,Visa,Debit (Prepaid),4.34E+15,Jun-20,911,YES,2,37,01-01-2020,2020,No
5267,305,Visa,Debit,4.61E+15,Nov-15,656,NO,1,13767,01-10-2012,2012,No
341,305,Visa,Debit (Prepaid),4.18E+15,May-20,86,YES,1,90,01-01-2014,2014,No
2448,305,Mastercard,Debit,5.02E+15,May-06,739,YES,2,11408,01-04-2003,2010,No
2338,1225,Visa,Credit,4.53E+15,Apr-20,270,YES,2,2400,01-03-2014,2014,No
1163,1225,Visa,Credit,4.23E+15,Nov-24,759,YES,2,18600,01-02-2008,2011,No
5762,1225,Mastercard,Debit,5.47E+15,Feb-24,610,YES,2,15422,01-12-1999,2009,No
4754,1405,Visa,Debit,4.32E+15,Nov-24,374,YES,2,19575,01-09-2009,2009,No
2690,1405,Visa,Debit (Prepaid),4.47E+15,Oct-20,476,YES,2,62,01-04-2011,2011,No
2939,1405,Mastercard,Credit,5.52E+15,Feb-18,530,NO,1,10800,01-05-2007,2009,No
5922,1405,Amex,Credit,3.44E+14,Jul-13,751,YES,2,12400,01-12-2008,2010,No
5039,1405,Visa,Debit,4.56E+15,Nov-22,673,YES,1,30314,01-10-2005,2007,No
2578,1405,Mastercard,Debit,5.60E+15,Nov-20,190,YES,1,16317,01-04-2008,2010,No
4844,1405,Visa,Debit,4.70E+15,Jan-23,458,YES,1,26033,01-09-2012,2012,No
5420,1405,Visa,Credit,4.67E+15,Apr-23,733,NO,1,11600,01-11-2004,2008,No
5994,1478,Discover,Credit,6.11E+15,Mar-22,285,YES,2,14800,01-12-2010,2011,No
4789,1478,Mastercard,Debit,5.42E+15,Sep-24,749,YES,2,4183,01-09-2010,2010,No
1237,1478,Mastercard,Debit,5.02E+15,Mar-24,877,YES,1,6732,01-02-2010,2010,No
3415,1920,Amex,Credit,3.48E+14,Aug-21,561,YES,1,8200,01-06-2009,2013,No
5579,1920,Mastercard,Debit,5.52E+15,Feb-24,247,NO,2,1726,01-11-2009,2014,No
2791,1920,Visa,Debit,4.52E+15,Jun-20,91,NO,2,20318,01-05-1996,2015,No
3861,1920,Mastercard,Debit (Prepaid),5.20E+15,Sep-23,52,YES,2,42,01-07-2008,2017,No
4412,241,Mastercard,Debit,5.65E+15,Sep-20,557,YES,1,18654,01-08-2013,2013,No
4506,241,Mastercard,Debit,5.88E+15,Aug-23,436,YES,1,11219,01-09-2000,2010,No
2749,241,Mastercard,Debit,5.42E+15,Nov-18,340,YES,1,11143,01-04-2015,2015,No
3921,241,Visa,Credit,4.24E+15,May-22,803,NO,1,6900,01-07-2009,2012,No
58,241,Mastercard,Debit,5.34E+15,Apr-19,672,YES,2,12861,01-01-2004,2008,No
3818,331,Mastercard,Debit,5.95E+15,Jan-21,269,YES,1,12801,01-07-2007,2011,No
1994,331,Visa,Credit,4.35E+15,Mar-24,851,YES,2,6300,01-02-2020,2020,No
417,8,Amex,Credit,3.67E+14,Jul-22,960,YES,1,12900,01-01-2020,2020,No
418,8,Amex,Credit,3.52E+14,Apr-22,915,YES,2,12800,01-01-2020,2020,No
727,1354,Mastercard,Debit,5.29E+15,Feb-20,372,YES,2,3861,01-01-2020,2020,No
5447,1354,Visa,Debit,4.10E+15,Aug-07,821,YES,2,8024,01-11-2005,2011,No
1995,1354,Visa,Debit,4.43E+15,Feb-20,989,YES,2,16452,01-02-2020,2020,No
3102,1258,Mastercard,Debit,5.48E+15,Dec-20,288,YES,1,24326,01-05-2011,2011,No
1105,1258,Discover,Credit,6.12E+15,Apr-17,772,YES,2,9600,01-02-2007,2012,No
3901,1258,Mastercard,Credit,5.12E+15,Nov-20,682,YES,2,5400,01-07-2009,2010,No
4830,1258,Visa,Debit,4.25E+15,Dec-14,779,YES,1,26158,01-09-2011,2011,No
206,1258,Mastercard,Debit (Prepaid),5.78E+15,Dec-23,26,YES,1,65,01-01-2009,2009,No
5951,1258,Visa,Debit,4.44E+15,Jul-24,583,YES,1,24674,01-12-2008,2010,No
3561,1258,Visa,Debit,4.71E+15,Nov-22,7,NO,1,14484,01-06-2012,2012,No
3945,919,Mastercard,Debit,5.56E+15,Jan-21,233,YES,1,20765,01-07-2010,2014,No
6124,919,Mastercard,Credit,5.08E+15,Apr-21,470,YES,2,17100,01-12-2016,2016,No
4733,1447,Mastercard,Credit,5.86E+15,Feb-22,901,YES,1,3600,01-09-2009,2009,No
728,902,Mastercard,Debit,5.27E+15,Mar-23,669,YES,1,14139,01-01-2020,2020,No
951,1318,Visa,Credit,4.76E+15,Apr-24,729,YES,1,10600,01-01-2020,2020,No
729,1318,Mastercard,Debit,5.94E+15,Jan-20,670,YES,1,22844,01-01-2020,2020,No
730,1318,Mastercard,Debit,5.99E+15,Mar-20,385,YES,1,15212,01-01-2020,2020,No
1458,1318,Discover,Credit,6.43E+15,May-22,863,YES,2,17300,01-02-2020,2020,No
731,1545,Mastercard,Debit,5.23E+15,Oct-22,810,YES,2,13088,01-01-2020,2020,No
419,1545,Amex,Credit,3.50E+14,Jan-20,939,YES,1,5700,01-01-2020,2020,No
1754,1545,Mastercard,Debit,5.24E+15,Feb-20,674,YES,1,19294,01-02-2020,2020,No
732,1001,Mastercard,Debit,5.51E+15,Jan-20,842,YES,2,8876,01-01-2020,2020,No
5070,1315,Visa,Debit,4.55E+15,Dec-13,610,YES,1,9922,01-10-2006,2011,No
5719,1315,Visa,Debit,4.85E+15,Nov-24,454,YES,1,14514,01-11-2015,2015,No
2556,1315,Visa,Debit,4.86E+15,Jan-23,655,NO,1,14464,01-04-2007,2008,No
5434,1315,Mastercard,Credit,5.24E+15,Jan-21,520,YES,1,10600,01-11-2005,2009,No
4790,323,Mastercard,Credit,5.02E+15,Sep-18,481,NO,1,5900,01-09-2010,2011,No
4268,323,Mastercard,Debit,5.64E+15,Oct-24,413,YES,2,5082,01-08-2008,2009,No
2135,323,Visa,Debit,4.31E+15,May-16,895,NO,1,7003,01-03-2006,2012,No
2467,323,Mastercard,Debit,5.36E+15,Jul-24,479,YES,2,7364,01-04-2004,2009,No
5977,323,Mastercard,Debit,5.37E+15,Dec-20,476,YES,1,9513,01-12-2009,2009,No
733,625,Mastercard,Debit,5.12E+15,Apr-24,156,YES,2,17063,01-01-2020,2020,No
6125,979,Mastercard,Credit,5.03E+15,Feb-20,628,YES,2,5700,01-12-2016,2016,No
5421,979,Visa,Credit,4.45E+15,Mar-23,271,YES,1,8600,01-11-2004,2009,No
2613,979,Mastercard,Debit,5.51E+15,May-24,164,YES,1,12586,01-04-2009,2010,No
1755,537,Mastercard,Debit,5.74E+15,Feb-20,480,YES,1,36967,01-02-2020,2020,No
1756,537,Mastercard,Debit,5.26E+15,Feb-20,147,YES,2,28458,01-02-2020,2020,No
3012,1096,Mastercard,Credit,5.26E+15,Oct-20,52,YES,2,5500,01-05-2009,2009,No
5225,1096,Visa,Debit,4.25E+15,Oct-22,678,YES,1,26222,01-10-2010,2010,No
4816,1347,Mastercard,Debit,5.42E+15,Dec-23,973,YES,2,21802,01-09-2011,2011,No
3511,1347,Amex,Credit,3.43E+14,Feb-21,678,YES,2,13100,01-06-2011,2011,No
5678,1347,Mastercard,Debit,5.21E+15,Nov-21,77,YES,2,17079,01-11-2012,2012,No
5141,1395,Visa,Credit,4.75E+15,Dec-20,397,YES,2,31500,01-10-2008,2008,No
4089,1395,Mastercard,Debit,5.09E+15,Feb-24,904,YES,1,51412,01-08-1997,2008,No
3033,1614,Visa,Credit,4.61E+15,May-19,438,YES,1,0,01-05-2009,2009,No
2095,1212,Mastercard,Debit,5.13E+15,Jun-21,895,YES,2,13746,01-03-2005,2007,No
6117,1588,Visa,Debit,4.32E+15,Mar-22,580,YES,1,30023,01-12-2015,2015,No
2016,1588,Visa,Credit,4.35E+15,Apr-24,195,YES,2,14300,01-03-2000,2009,No
5952,121,Visa,Debit,4.72E+15,Feb-23,508,YES,1,18137,01-12-2008,2011,No
420,121,Amex,Credit,3.78E+14,Aug-20,484,YES,3,10700,01-01-2020,2020,No
349,121,Mastercard,Credit,5.35E+15,Dec-21,389,YES,1,10000,01-01-2015,2015,No
1996,1773,Visa,Debit (Prepaid),4.94E+15,Mar-24,506,YES,2,82,01-02-2020,2020,No
2703,1859,Mastercard,Debit,5.84E+15,Jun-21,609,YES,1,15976,01-04-2012,2012,No
4991,1859,Mastercard,Debit,5.88E+15,Mar-23,187,YES,1,34560,01-10-2003,2011,No
